hotel_name,name,rating,review
Hotel Santika Premiere Semarang,Sarjono Bregas,5.0,"Amazing place for relaxation and refreshing. It's okay for business meeting, near to center of culinary"
Hotel Santika Premiere Semarang,Super Gags,4.0,My kind of standard hotel while visiting any cities in Indonesia... If they have Santika's then the others choices of hotel is an upgrade...
Hotel Santika Premiere Semarang,S Win,2.0,"An old hotel in the centre of semarang city, poor AC (because its to old or not been clean for a long time). The room had a bad aroma,, like an old warehouse not being open for a long time.. they should have prepare the room before the guest check in. The breakfast is quite okay, many choices for the food. The rate for weekdays avg is 700mio"
Hotel Santika Premiere Semarang,John Siaila,4.0,"The place is okay in general, with friendly, helpful hotel staff."
Hotel Santika Premiere Semarang,Ceria Cikitita,5.0,Very good hotel. Clean. Big room. Protokol kesehatan is good. Service excellence . Food taste above average. Recommended hotel to stay in semarang
Hotel Santika Premiere Semarang,George Adriaansz,3.0,"Santika Premiere was an old hotel that tried to has to competes with other new hotels in the center of Semarang city. The management applied generous and hospitality principle to the guest in order to fulfil the good image to their guests. The front desk staffs were good and responsive. The room was spacious and neat. The breakfast was delicious and provide many options of traditional dan contine tal menus. Event though, the maintenance of the room dan bathroom needed to improve because the bedcover was not change every day, the aircondition only operate in high speed fan mode, the towels spotted with dirty stain, and the shower taps were not postioned well (the shower switch was blocked by the hot water switch). The amenities were minimal."
Hotel Santika Premiere Semarang,Trieko Yananto,5.0,"Very recommended hotel which close to Simpang Lima and very kind services. There was sofa bed in deluxe room with fare price. I love breakfast menu especially nasi ayam and various jamu (kunir asam, beras kencur, temu lawak).One feedback, they did not have lift to parking area."
Hotel Santika Premiere Semarang,Mr. Satyahadi,4.0,"Stay here during community events, it’s such a nice hotel, yet feels classy. Located on the heart of the town. Near to Simpang Lima which have many culinary options. • • • Breakfast : 4.5 Room : 4 (classy touch) Parking lot : 3 (no basement) Staff Attitude : 4.5 (great mannered) Location : 5 (which is located on the center)"
Hotel Santika Premiere Semarang,Erry Noviyanto,4.0,Old building but nice.. strategic location..Rooms: 4/5 | Service: 4/5 | Location: 4/5 …More
Hotel Santika Premiere Semarang,Arifin Santoso,5.0,The room quite big and clean.. Good for family holiday or meeting occasion. The service persons at the front desk and restaurant are great. It is a good place a stay for business trip. It is a comfortable place .
Hotel Santika Premiere Semarang,Maya Dewi,4.0,Very nice hotel close to the center.It will be a bit problem if you come with the big group.There is no escalator from the parking to the lobby. All you need is load the luggages from parking to the lobby by hotel's car.
Hotel Santika Premiere Semarang,Yesaya Danu,4.0,"the room is quite big, you can add extra bed and still roomy. it's clean, and the breakfast is quite nice, various menus like others 4-stars hotel. well, you get what you pay for."
Hotel Santika Premiere Semarang,Arno “Rockerss07” Febrianto,5.0,"As usual , spend 2 night here , very friendly place , fabulous breakfast, reasonable prices , covid19 protocols enforcement. Thumbs up 👍🏻"
Hotel Santika Premiere Semarang,Am An,5.0,"great place, moreover if you want to spend a new year night without have to bother going out to the central park. you can see it from your room and enjoy a sip of hot drink they provide. everything is just good, worth the price"
Hotel Santika Premiere Semarang,Nevia Kencana,1.0,"Staying 3nite nothing really special in this hotel as it wasn't i expected. The service at the restaurant and room cleanliness need serious improvement and Your duty manager has to take serious action and solution when your customer gave you a bad experienced in the beginning. I was given room in 10th floor and that was like a bird house. No window, view as your advertisement website has it.finally stella moved us in good room. Thank u stella. Overall is ok"
Hotel Santika Premiere Semarang,Putu AP,4.0,"The staff are friendly. My room is quite big since it used to be an executive room but unfortunately there's no mirror in room except in the cupboard. And the bathroom is clogging everywhere, causing flood everytime we took a bath. The wash basin is also clogging."
Hotel Santika Premiere Semarang,Marianne Robson,4.0,"Had a really great time staying in this hotel, rooms clean & quite big, although a bit old, breakfasts great, lots of variety, only thing is that we couldn't get connecting rooms/next to each other and our room smelled smoke although it was a non smoking room."
Hotel Santika Premiere Semarang,Yohana Putri Eka Dewi,3.0,"I waited for about 20 minutes to get into my room during the high season but the recepcionist was friendly so i didnt get mad even though im tired. The room is quiet nice. But the information form the website has some differences with the real condition. The website says that i'll get a balcony and a bathup. But i got no balcony and a shower bathroom. And they dont even have a safety box in my room. But they have a cooler so you can store your beer bottles. Despite all of above, this hotel is in strategic place so you can reach some places by foot if you want to. The breakfast is quiet nice. Thank you."
Hotel Santika Premiere Semarang,Leo Josaphat,5.0,"feel hommy, staffs were so helpful, nice, great nuance and ambience when you stay there. We've got welcome chese cake and it was yummy, thanks so much Santika Semarang , we'll stay again someday."
Hotel Santika Premiere Semarang,Mia Fitriyanti,3.0,"from the room I stayed, the furniture seemed too old fashion, the pillow was slightly dirty, and at least I found 2 little bugs looked like cockroaches. The bathroom on the other hand, seemed modern and decent. The breakfast was okay and so was the swimming pool."
Hotel Santika Premiere Semarang,Susana Juwono,5.0,"During business trip, I often stay in Santika. Loves the breakfast section. Always many chioces and serve traditional food. Today i found pecel and nasi ayam, kupat tahu Bandung and bubur traditional for dessert. Staffs always helpful anf feel at home here. Room always clean and spacious. I got 815 room which facing stadion. Great view."
Hotel Santika Premiere Semarang,Hardono arivianto,5.0,"It's been a while since my kidney transplant that i manage not to go out from my home town especially during this covid 19 pandemic, until sometimes this week i've to go to Semarang for official duty, no need to think directly i booked Santika, and what a surprised than when check in i've to declared my health status dan asked wether i've take the swab antigen recently which is THIS IS A GOOD think. Entering rooms, there is a pair of medical mask,a paper cup for coffee, plastic cup in bathroom which is according to me one of the anticipation during the pandemic When taking sahur i'm also experiencing a good example of safety precautions from Santika, still in buffet style but the Santika staff wearing hand gloves will get what want behind the stall, so no need to worry that other guest already touch the pan, tea pot and other. It is nice to be back to Santika Premiere Semarang"
Hotel Santika Premiere Semarang,Bayu Amus,4.0,"Sits near Simpang Lima where you can find a lot of attractions on weekends, and lots of street food choices at night. Delicious fulfilling breakfast with various selection of local traditional dishes. Building is considerably aged but well maintained, and service was good. No convenience store nearby though, hence replenishing daily supplies is an issue."
Hotel Santika Premiere Semarang,Johannes Rahardjo,5.0,"One of the best choice for a 4 stars hotel in Semarang. Just 5 minutes walking distance to Simpang Lima, the most happening area in Semarang city, where you can find fenomenal various choice of traditional food street. Office buildings, business center, modern shopping malls, cinema and other entertainments are also surrounding. Located exactly in the heart of the city, makes your stay of business trip or weekend getaway just perfect."
Hotel Santika Premiere Semarang,Sisie Marshela,5.0,"Cool service, best location & satisfying roomRooms: 5/5 | Service: 5/5 | Location: 5/5 …More"
Hotel Santika Premiere Semarang,matches all,5.0,"use the meeting room, its really great, screen, lcd, sound all perfect. Room itself not so special. No Hairdryer so for the one that cannt live without it, need to bring it your self. 😁"
Hotel Santika Premiere Semarang,Debby Kurnia,5.0,"Freshly renovated room, tasty food and beverages, friendly staff. Totally recommended for a family and business trip. Strategically located in Central Semarang City, with spacious shopping and culinary."
Hotel Santika Premiere Semarang,windeelz zd,5.0,"Kereeen, i love everything about this hotel. Kamarnya luas, fancy ballroom, large meeting room dan makanannya enak2. Very recommended hotel, obviously you have to stay here!"
Hotel Santika Premiere Semarang,Teguh Zhuteg Prayitno,4.0,"Great location .. Freshly new renovated room.. But ithink, the furniture must be modernized again. Thats looked like an old fashion.. Overall.. Its so comfort and support by friendly staff. Keep up the great job.."
Hotel Santika Premiere Semarang,baur office,2.0,"For idr 900 it is really not worth it, outdated room bad lightings, no electricity socket on bedside table, very few channels options (even bad quality), there is some stain on pillow sheet.Rooms: 2/5 | Service: 4/5 | Location: 4/5 …More"
Hotel Santika Premiere Semarang,Willy Singgih Chandrasasmita,5.0,"One night stayed at Santika Premiere Semarang. I get room at 10th floor facing the street. Eventhough face the street, the room is still kept silent. I love it. Old hotel but well maintenanced and already renovated. The hospitallity of Santika, clean bed room, comfy bed, perfect location, at the heart of simpang lima, a few steps to Mall Ciputra. If you need convenience store, there is Gelael inside mall ciputra. Breakfast is well done and have a great experience with Ibu Ila as guest relation officer."
Hotel Santika Premiere Semarang,Raden Dwinna,5.0,"This is save heaven for me.. nice breakfast, nice dinner, surrounded by mall and ""kuliner semarang"" is easy to find only walking distance from this hotel.. my boy love this place we spent 12 days in this hotel.. more like home to us"
Hotel Santika Premiere Semarang,Fanny Megawaty,5.0,Location near Simpang Lima. Comfy room and great service. They help us prepare takeaway breakfast for us at 5am (since we need to head out to Karimun Jawa early). Thankyou!
Hotel Santika Premiere Semarang,UREH EGA OTNAYITSI,4.0,"Small but beautiful hotel, nice room, cool air-conditioning, close with the culinary place at simpang lima. A simply hotel taste five star."
Hotel Santika Premiere Semarang,Uncle Jimmy Armstrong (Paman Jims),2.0,The receptionist was not welcoming the guest with humble and smile. But the bell boy was awesome! On the baby pool there's electrical cable that make me scare to put my baby there.
Hotel Santika Premiere Semarang,ismail hasan,5.0,Had a well sleep here. The bed and pillows were very good. Lavatory with amenities. Responsive crews. Breakfast with some local dishes
Hotel Santika Premiere Semarang,Leonard Craig,5.0,Vintage building with new furniture inside. I'm glad they updated the room. Warm and welcome staff. The breakfast are great but the restaurant area very crowded in the morning.
Hotel Santika Premiere Semarang,Krystel Casipit,4.0,"A clean place and staffs were friendly. Their foods are foreigner friendly as well, I cannot eat cabe (chili) or too much spicy that is why I could say that their foods are delicious."
Hotel Santika Premiere Semarang,Kuwat Suroto,5.0,Good place relax. Very big room ya. Access internet was faster Breakfast more choice variant meal.
Hotel Santika Premiere Semarang,Shasha Indra,4.0,"The sink not function well. Buffet breakfast was good, a lot of options. Ensure you have a bite of each food."
Hotel Santika Premiere Semarang,Prima Wontanada,4.0,"Nice location in the heart of semarang city (near simpang lima). Spacious room, no carpet, enough light, and also many choices of food for breakfast."
Hotel Santika Premiere Semarang,Wahyu Raditya,4.0,"large rooms and pretty clean. furnitures are old and some area need to be renovated. very good location, near to Simpang Lima."
Hotel Santika Premiere Semarang,Jody Lowe,5.0,Good service. People are Very kindly. Breakfast can choose from lot different Asian and also Western food.
Hotel Santika Premiere Semarang,Panggih DK,5.0,"Comfort hotel, near from train station, near from Simpang Lima Semarang that has a lot of culinary tour, friendly staff."
Hotel Santika Premiere Semarang,Anton S,4.0,"Nice place to stay in Semarang, very near from Simpang Lima (few minutes walk), bunch of culinary in evening. Its an old hotel but quiet comfortable."
Hotel Santika Premiere Semarang,Kamal Rizaldi,5.0,Greatfull for stay event a night
Hotel Santika Premiere Semarang,Fandy Lumentut,3.0,I dont really think the room worth the price. There is no hairdryer and there is a strange smell when enter the room. I think its just personal experience. But the staff is really nice.
Hotel Santika Premiere Semarang,Hendricus Hendrani,4.0,strategic hotel location near intersection lima. friendly hotel staff service. maybe needs a little rejuvenation of the hotel
Hotel Santika Premiere Semarang,agtifa primadani,3.0,"Located in the center of the city, near to business area. Easy to find stores which sells traditional food ie lumpia & bandeng. The variety of breakfast was just fine"
Hotel Santika Premiere Semarang,Victor Abraham,2.0,"Not really bad, cause it only takes a few minutes to Simpang Lima Semarang."
Louis Kienne Hotel Simpang Lima,Joris Sodenkamp,2.0,"This hotel was our worst experience in Indonesia. When we arrived everything looked perfect, spacious room and a beautiful pool on the roof terrace. After spending a day in the city we found out that our room was full of cockroaches. Families were crawling up the walls and into our bags. They offered us to move to another room but we couldn't trust that another part of the hotel wasn't the same. We had to unpack everything to make sure that didn't any roaches with us. We decided to move to another clean hotel and requested a full refund. They initially told us that this was not possible but we were persistent and got our money back. We were really disappointed because the price of a room gives the impression that this hotel is more luxurious. Unfortunately this is not the case. However, the front desk agent was really helpful with the refund and the hotel is well located in the city."
Louis Kienne Hotel Simpang Lima,Rendi Suwardi,2.0,"The room is nice, spacious and clean. However I was disappointed with the elevator, they provide only two elevators and they are small, kinda slow.. If you have that many rooms maybe it is nice to have more elevators, in addition, one time, I have to share the elevator with dirty laundry, isn’t there supposed to be seperate service lift? can’t imagine what will it be like in a peak season when they have full occupancy."
Louis Kienne Hotel Simpang Lima,Shelvy Arifin,4.0,"The room is relatively big but their window is small that make the room look smaller. The location is the best, a waling distance to the best culinary experience in Simpsng Lima. And you can have your morning jog right in the centre of the city. The one thing that I don't like is the small parking space. Before I stayed there i have read from other guests about the small parking space. But never thought it was that narrow."
Louis Kienne Hotel Simpang Lima,Rianda Rizza,4.0,"Perfect stay with a little annoying hiccups. The room was excellent, the staffs are super friendly and helpful. No complain at all. The only issue is their parking space which is worst than a corn field maze. If got a space to part on the higher level, then prepare about 30 to 45 minutes just to get out. It is so cramp, that maneuvering is almost impossible in one shot. If you manage to get out of the parking lot without a scratch, I am sure you can pass TÜV driving license test easily. The crazy traffic outside of the hotel was nothing compared to their parking lot."
Louis Kienne Hotel Simpang Lima,Rizal Iswara,2.0,"Located in thr heart of Semarang, it has a strategic location. Unfortunately they really need to improve their hotel’s hygiene. The room and bath room was not so neat as I expected on a 4 star hotel. And not to mention the breakfast menu, It was the worst breakfast experience I ever had - small area, hot as well as the taste of the food. Disapointment."
Louis Kienne Hotel Simpang Lima,James M.,2.0,"the bathroom is small, there's no door for the shower. The hotel has very awful hygeine, some 3 stars hotel are better than this, the room is quite big but empty. There's uneven coloring on the wall. The staff is kind and was helpful. There was also bed stains on the bedsheet and pillows. The shower head has molds in it. It also has a quite bad smell in the bathroom. Overall this hotel just needs to improve their hygiene. It was dissappointing. Trash can was full of trash from previous guests. The chair is very rough and pointy. The tv screen was laggy, the fps dropped. Too much dust, I sneezed a lot. AC works fine, spacious enough yet crammed. Would not come here again until the hotel learns how to clean properly."
Louis Kienne Hotel Simpang Lima,Andi R,3.0,"Im enjoying my stay for 2 days in semarang with this hotel, located at simpang lime. A very active place during weekend especially with their car free days. As much as i enjoy staying here, i had terrible experience with some of the facilities such as hotel rooms that unable to open due to door malfunction, a dirty swimming pool and squeaking lift. Gratefully theyre able to upgrade my room to bigger space for the room technical issue, the pool is public area with no regulation for people to wash before swim hence so many hair and dirts in the pool. on the other hand, the lift need serious maintenance it squeaking as hell. Their service is exceptional yet id like them to do maintenance and evaluate their facilities"
Louis Kienne Hotel Simpang Lima,Sardjito Imam,3.0,"End of July, we stayed on Floor 20, 1BR Studio Connecting - Apartment Louis Kiene Simpang Lima. Room cleanliness and facilities 8 out of 10 - Sheets, pillowcases, mattresses are fragrant and not many spots. TV don't expect much, just local entertainment. - Wall Paper in some places peeling and blotchy. Cleaning and kitchen utensils 6 out of 10 - In the kitchen drawer there is a container for used zinc rust, spots and smells as well as a lot of small animals, sticky pan and spatula are not suitable for use) Cleanliness and bathroom facilities 7 out of 10 - Bathroom Facilities 6 out of 10 (Hot water only lasts 1 minute of use) Many bathroom flies enter the room and kitchen, it is recommended to bring fly and mosquito spray Parking 5 of 10 - Included in the category of the most dangerous apartment for SUV car operators and above, because access to the ramp down and up the car park must be accompanied by a parking attendant, the distance between the wall and the car body is only in the range of 5 - 6 CM left and right with minimal maneuvering, It is not recommended for Beginner drivers and SUV units with a wider and longer body than the 2020 Toyoya KIjang Innova Reborn. - Parking lot is good, enough space between cars to park. The best facilities are in the swimming pool ares, the best view to see the city of Semarang is more than 180 degrees, comfortable, clean and homey seats."
Louis Kienne Hotel Simpang Lima,Mariana Diah Rahmawati,1.0,"I am extremely dissapointed with the service of this hotel. I have booked and fully paid last night, but because of the traffic jam from Jakarta to Semarang, we were exhausted. So we had to sleep at a rest area, and we had to take breakfast first. We already called the hotel at around 10.00 am, saying that we needed the room to take refreshment only. The front office said that it's ok, checkout can be arranged at 1.00 pm. But when I finally arrived at the hotel at around 12.40 pm, a front office receptionist named Winda said that my room was already checked out automatically at 12.00 pm. I said I already called and was told that it's ok. How can they give my room (210) to another person? No good answer from the front office. I was really dissapointed. We were really tired and exhausted, and were denied a little hospitality. In the end, we had to book another hotel near by."
Louis Kienne Hotel Simpang Lima,Adi Dbgad,4.0,"Close to Simpang Lima Which is the Centre of Semarang. The parking is very tight, must be very careful to park the car. TV program needs more adjustment, since many channels are broken. Rooms: Small but quite roomy."
Louis Kienne Hotel Simpang Lima,Amanda Putri,5.0,"You must try staying on this hotel, when you are traveling in Semarang. The room is neat and VERY SPACIOUS (which I love it!). The bathroom is very clean, even they're not that big (which is fine for me). The hotel is very close with Simpang Lima too. I heard the parking area isn't that good, so you can ask for the valet service, it's free when you're staying there. Overall, stayed in this hotel was a great experience for me!"
Louis Kienne Hotel Simpang Lima,Herynda Cempaka,4.0,"business hotel with great interior, but it hard to bring a big luggage because you need to use stairs on lobby"
Louis Kienne Hotel Simpang Lima,emiru hamdee,4.0,"nice hotel to stay with your love ones. the rooms are a little bit small but very cozy, good lighting, clean and fresh beds, nice carpets, good view and so on. the staffs were fine, i have been on a better services. the breakfast were okay. the only thing bother me was how small is the dining area was. and beware that the parking space are pretty narrow for large cars. but there is some parking staff assistance that help you on the tight spots to get you through. i am using a 1,7m wide 4,3m long 1,5m tall suv gets kinda tight on the corners. good luck!"
Louis Kienne Hotel Simpang Lima,Vincent Yongky,3.0,"Location was super strategic at the middle of famous Simpang Lima. Service was also good, quick check in and quick out. Staff was kind, Security was quick respons. What makes me give 3-stars was the flow of their parking lot, it gives me headache everytime i park my car there, super small, super difficult to getting through, and lotsa scratch on the wall comes from previous car that didn't get through this super difficult parking way, fortunately they give standby-man to guide us whether to park the car or getting out from the building, but still, its so hard to park the car here."
Louis Kienne Hotel Simpang Lima,Ilham Sandri Koto,4.0,"The standard 4-star hotel, as same as LK Pandanaran but a little bit different here. The hotel lift is located on B1, not near receptionist (just the apartment lift near receptionist). For the food is just standard here like LK Pandanaran but the breakfast space here is slightly narrower than LK Pandanaran The parking space is also slightly narrower than LK Pandanaran but it has 5 parking floors too. But if you’re looking for the hotels close to the ‘Simpang Lima Semarang’ may be it can be the one of the hotels to stay and according to your specified budget."
Louis Kienne Hotel Simpang Lima,Maria Ursula,4.0,"Pretty pool, love it! But the car parking track was a bit extreme for an amateur, too narrow and small."
Louis Kienne Hotel Simpang Lima,Minggus Tan,4.0,"Should have been a 5 star except for the parking. For a 5m+ long car of ours, hell ... almost trapped in the car park, luckily the officer guided us in a very tight space leaving cm of free space either side of the car👍Rooms: 5/5 | Service: 3/5 | Location: 5/5 …More"
Louis Kienne Hotel Simpang Lima,reny,4.0,"Fast check in and good view of simpang limaThe parking is amazing shock, so tight.. but mostly there are parking man who will guide you"
Louis Kienne Hotel Simpang Lima,Frisco Pratama,2.0,"if you bring medium to big car to Semarang, better you reconsider to choose this hotel since the parking lot really really tricky for manuver your car. and it's quite surprise that the operator for this tricky parking only one pic and many of security officer but not doing anything to help him. thankfully the parking officer quite nice and helpful. but for the location since really close with simpang lima, yes it was quite nice to have a morning walking around simpang lima."
Louis Kienne Hotel Simpang Lima,eyo,3.0,"+ - friendly reception - good location - friendly staffs - Limited choice breakfast Inconvenience breakfast room Limited parking space unless you got driver with you Please renew the linen and duvet, they are dull"
Louis Kienne Hotel Simpang Lima,Cliff Gerardo,2.0,"I did not expect the second iteration I visited of the LK Hotels in Semarang had: SLOW & unbearable checkin, NO temperature controlled lobby, little help with luggage from staff, limited seating areas that are socially distanced. The rooms are so small for what they’re charging. Keep in mind we’re staying at the hotel— not the apartments. But still, the staff seemed hesitant to operate quickly and smoothly. VERY unprofessional! Have a big car? PARKING IS AN ISSUE— inhumane unfriendly car park is bound to at least get 2 scratches or dings on your precious automobile. THINK WISELY before booking this place or just don’t bring a car"
Louis Kienne Hotel Simpang Lima,Egi KP,5.0,"i'd tried connecting room, the room is giid but the size of room is not big enough either the shower roomRooms: 4/5 | Service: 4/5 | Location: 5/5 …More"
Louis Kienne Hotel Simpang Lima,Auting The Explorer,3.0,"The hotel's location is quite strategic in front of the ""Simpang lima"" intersection, but not in accordance with 4-star facilities. The parking space is narrow, you have to be a good driver to park here. It is not recommended for those who bring their own vehicle. The hotel lobby is hot, the restaurant is not up to 4 star standards. There is nothing to expect on the 2 star breakfast menu even though they want to deliver breakfast to the room. The condition of the room is quite clean, the AC is cold and the bed is comfortable."
Louis Kienne Hotel Simpang Lima,ade tri saputra,4.0,"The hotel was good, clean, and I love the pool very much, but the bathroom is very small. This hotel located at a strategic location, near the Simpang Lima where you can find various local culinary with affordable price. Just in case you don't want to try hotel's food."
Louis Kienne Hotel Simpang Lima,merlin hutagalung,4.0,"A 4stars hotel located in simpang lima semarang. The location is very strategic, right in the middle of city. Close to airport, old cities, sam poo khong, business center, government center and culinary center. It has a rooftop swimming pool, the view from that pool is the best. The room is small, and their ceiling is very low. Almost hit my head. Hot water is good and room cleaness is standard. Parking lot is very limited, not recommended if you bring your own car. Breakfast is poor. Limited menu, and the menu is always the same everyday and many of the food is cold. Stay for 3 nights."
Louis Kienne Hotel Simpang Lima,jaka susanta,3.0,Checkin was so lama. Deposit for card key. Can't take breakfast 15min earlierRooms: 4/5 | Service: 3/5 | Location: 5/5 …More
Louis Kienne Hotel Simpang Lima,Erni Triana,4.0,Nice hotel for trip familyBut they should add more various beverageRooms: 5/5 | Service: 5/5 | Location: 5/5 …More
Louis Kienne Hotel Simpang Lima,Penjelajah BUMI,1.0,"Strategic location, new hotel, but horrible service. We got woken up at midnight due to payment method issue (3rd party app), which was resolved in the morning. Unprofessional, it's should not be the customer's problem if you are unable to manage your accounting/booking system."
Louis Kienne Hotel Simpang Lima,Vida Parady,4.0,"Great location, but the apartment staff needs to be more helpful and friendly. The apartment reception looks messy and dirty. The parking space is out of this world: DO NOT park here unless you want to try your skills on how to turn in an extremely narrow turns while going up and down"
Louis Kienne Hotel Simpang Lima,Olivia OliveTree,4.0,"Stayed thers for a day. Place is strategic, but the entrance is not friendly. Hotel guest must go down by stair to access the elevator in the rear, which is ineffective since we are bringing our luggage. Parking space at the building is not comfortable, too narrow, I saw many vehicles got scratch there. Hotel room is pretty good. Pretty clean. Breakfast is not available during PPKM. Pool has outstanding view. But they are lack of lights, they say it open until 9 pm, but around 6 pm, pool area is very very extremely dark. No staff or pool guard at all. I have to travel down to ground wearing towel to ask for light."
Louis Kienne Hotel Simpang Lima,P,2.0,"Extremely dirty, bathrooms are too small, not worth the price. Very dissapointed"
Louis Kienne Hotel Simpang Lima,rendra ren b,4.0,"maybe because this pandemic so the elevator only 1 can be use so u must wait little bit long ,and the parking area is very small must have a good skill , the hotel is good and comfortable"
Louis Kienne Hotel Simpang Lima,Daniel,3.0,"I wouldn't necessarily call this a luxury hotel. Yes, it's well located, just right by Simpang Lima, the heart of the city. Rooms are spacious and quite comfy. However, walls are thin, and it's not well maintained and there are spots that need to be better cleaned around the premise. If breakfast is not included in your fare, don't bother. The breakfast is very limited (space and the menu), it's a lot better to have breakfast in other restaurant nearby."
Louis Kienne Hotel Simpang Lima,Jessica Tampi,3.0,Room is very nice. Clean. Neat and tidy. Big king size bed as requested. But unfortunately the parking lot is too narrow and now representing 4star hotel at all. Also lobby too hot & access to hotel only using 2 lifts that connect to parking lot. Somehow its so annoying and very very long wait
Louis Kienne Hotel Simpang Lima,Yudi Roosadi,3.0,"In fact, room is quite comfortable. But toiletries and beverage complimentary is little. Tissue paper at room desk is from toilet paper roll. The food is pretty standard"
Louis Kienne Hotel Simpang Lima,Rudha Budiana,5.0,"The location is great (at simpang lima). Room is clean although the bathroom quite small. The only thing to note is the parking lot is really small. If you have big car (alphard, serena, etc), go into the parking lot is tough"
Louis Kienne Hotel Simpang Lima,Novan WP,3.0,"1. Affordable price, good price for staying at midtown. 2. Rooms are require minor maintenance and need to be improved. 3. Good roof top view. Night view is the best...sunset is great. 4. Small space for parking area, tiny space for car park manuvers. 5. Toilet water pressure is great...hot water good. Aircond is good. 6. Bed sheet and towel looks old."
Louis Kienne Hotel Simpang Lima,Anisa Bahar,3.0,"The room and bed are spacious. Great. Small parking lot. But we used the Valet Service. the bumper of my car is dented. the scratch is very large. but they didn’t want to admit their mistake, even when we ask for their CCTV footage. Not recommended for guests carrying lots items or large suitcases, access to the hotel lift is a bit far and must pass through the stairs while no officers are ready to help And The Bellboy services were taking too long. The Front Desk Officer was busy taking phone and other stuff while I was talking to her 👎🏻 Overall for me staying at this hotel quite pleasant but if there is a chance to stay there again, ABSOLUTE BIG NO NO."
Louis Kienne Hotel Simpang Lima,sebastio achmad,2.0,It's just not like the name where tempting to stay. Wondering it was so luxurious and outstanding. But it's truly beyond from the expectations. Building is like an old need so many maintenance. AC didn't work well at the lobby also inside room. Restaurant is so tiny with less variant and bad taste. Parking is trouble with small space row. Hospitality is ok from the staff.
Louis Kienne Hotel Simpang Lima,Drady Mica Oryza Bagaswara,4.0,"+ Nice room & spacey (Children can play well). + Modern concept. + Strategic place in midtown near Simpang Lima & Shopping Center. + Don't have to worry about what would we ate on lunch nor dinner, there are a lot of street food around the hotel & Simpang Lima. + On roof top, there's a quite big swimming pool within edge of the building wall so we could see the midtown's wide view. + In room deposit box, water boiler & mini fridge available. - Very limited (narrow) space to turning in parking lot. - Elevators are often ""warm"" (even I can described it as ""hot"") due no AC inside. - To access the hotel room, we need to use stairs to B1 which is no slope/slide floor to bring case etc. (the elevator right in front of receptionist only accessed to W/R apartment which is it still same building with the hotel, only different section). - A lot of dirt under the bed, housekeeper need to more often to clean it up."
Louis Kienne Hotel Simpang Lima,Delbert Tube,4.0,Damn the parking was so small and tight. Was a challenge to traverse the tight parking space. But not as tight as your mo....
Louis Kienne Hotel Simpang Lima,Ardantya Syahreza,3.0,The quality of drainage of their toilet is bad. The water flood around the bathroom.Rooms: 3/5 | Service: 3/5 | Location: 5/5 …More
Louis Kienne Hotel Simpang Lima,Risa K,3.0,"Went here around May 2019. The room was spacious, nicely designed, and had a good view. It was a pleasant stay, except for the breakfast. I remember thinking that it was one of the worst hotel breakfast I ever tasted. I sincerely hope that the hotel make some improvements about the food."
Louis Kienne Hotel Simpang Lima,jusman hutama,4.0,"Strategic location, within walking distance to Alun-alun Simpang Lima. Unfortunately, parking ramp very small. Large sedan (Accord, Camry, E-Class) and big MPV (Alphard) definitely cannot park in the garage. Service is ok. No complain yet."
Louis Kienne Hotel Simpang Lima,Rima Wahyuningsih,2.0,"Disappointed with the service. Also the lift is very inconvenient for parking and apartment. The parking area is too small. I feel like the architect is failed to build a proper parking space. It's better for you to book grab if you stay here if you rent a car confirm your car will got scratch. Only the building looks grand luxury. But really sucks for me. Also the apartment sink has very strong odors that makes me need to cover the hole when i don't use. The breakfast also not worth IDR 100K for those food, and majority of the food taste too salty."
Louis Kienne Hotel Simpang Lima,irwan garniwan,3.0,"Hotel design, lobby design and room design are terrific. Access from lobby to room elevator is odd, passing a low height corridor, go down by stair. Breakfast is okay but not comfortable.. small space low roof. Location is great, price is okay. Nice and helpfull crew"
Louis Kienne Hotel Simpang Lima,Kumala Windya,3.0,"Nice and clean room, comfort bed and pillow. But it is difficult way to park the car. Very narrow space to drive floor by floor, especially when the parking area is full."
Louis Kienne Hotel Simpang Lima,Sahalas,4.0,"A good hotel in the city centre. Spacious room, good services, average breakfast. Only the car parking building was the issue, the way was too narrow. Overall, we enjoyed our stay"
Louis Kienne Hotel Simpang Lima,VincHW,4.0,"This local hotel chain is favourite. Large king bed able to cater small family with 2 kids/teenager. Located in famous distric, easier to walk by and enjoy surrounding area. Food is standard. Nightmare is .... Parking Lot !!! Med-Large car will having problem unless somebody guide you . Its 90 degree , L shape without enough space to turn."
Louis Kienne Hotel Simpang Lima,Aveline 0210,2.0,"Stay for three nights with friends. Location wise is very strategic. But here are few complaints from us: -poor access. There are only two small elevator located at basement. So we have to wait for long time. Basement is quite hot/not well ventilated. -walls are not well covered. We can hear people chattering and knocking at other rooms clearly. -my friend lost her bag (goodie bag) with lots of souvenirs inside. -no guards at swimming pool. Consider this is a 4 star hotel, i think its not worth it to pay 1mio++ with those poor facilities and service."
Louis Kienne Hotel Simpang Lima,Edo,3.0,"+Room was comfy, clean & nice +The strategic location of The Hotel in the center of Simpang Lima district +Friendly staffs +Rooftop pool -Narrow parking area. -Food taste , quality & expectation doesn't match with the price. Like the streetfood outside could do way better. -Unresponsive lift button + hot & way to far from the lobby."
