restaurant_name,name,rating,review
Bakso Bintang,Bulan Julia,5.0,"(Translated by Google) Delicious, chewy, filling and the meatball was huge. Complete meatball The price is 18K not including dumplings (1.5K) + iced tea (2K). In my opinion, the price is commensurate with the taste, great !!! (Original) Enak, kenyal, mengenyangkan dan baksonya besar-besar. Bakso komplit Harganya 18K belum termasuk pangsit(1,5K)+es teh(2K). Menurut saya, harga sepadan dengan rasanya, mantap!!!"
Bakso Bintang,gyro official epic,5.0,(Translated by Google) The best meatball in my opinion(Original)Baso terenak menurut sayaFood: 5/5 | Service: 5/5 | Atmosphere: 5/5 …More
Bakso Bintang,neng fie,4.0,"(Translated by Google) The meatball is delicious, the sauce is not good, the anyeppp and mace smell good, the broth just smells good, especially the taste. fix the sauce, it's a shame, it should be better because the meatballs are delicious, friends, bingitz 😭 (Original) Baksonya enak, Kuahnya yg kurang enak, anyeppp dan gada wangi2 kaldunya, wangi aja gak apalagi rasanya. perbaiki kuahnya, sayang bgt loh, harusnya bs lbh enak krna bakso nya enakkkkkkk bingitz 😭"
Bakso Bintang,daily eat & wanderlust,5.0,"(Translated by Google) Banyumanik's most delicious meatballs in my opinion, rather than HP. The veins are delicious, the meat is very tasteful Over all okay Value 9/10 (Original) Bakso palingnenak si banyumanik menurut sy, drpd pak HP. Uratnya enak, dagingnya kerasa banget Over all oke Nilai 9/10"
Bakso Bintang,Kartini Liu,4.0,"(Translated by Google) I ordered via goshop, the vein meatball and the smooth meatball also the smooth meatball inside there is no content I don't like it and the beef doesn't taste, if the vein meatball is still pretty good (Original) Saya order via goshop sih baso urat sama baso halus juga baso halusnya di dalam gak ada isi saya kurang suka terus daging sapinya gak berasa, kalo baso urat nya masih lumayan lah"
Bakso Pak Wardi Pusat Telogorejo,Yesaya Natanael,5.0,"One of the best bakso in town, crunchy, meaty"
Bakso Pak Wardi Pusat Telogorejo,summerain,5.0,"The best bakso in town! Located at Ahmad Dahlan street, left side before IGD tlogorejo hospital. The space is not spacious and very hot at the afternoon. Try to combined bakso and tahu, taste da bomb! dont forget to add sambal and acar for the best taste. They open at 12pm-5pm."
Bakso Pak Wardi Pusat Telogorejo,Lilies Indayati,4.0,"Delicious food but substandard place. As long as you don't mind with the place, it has good food."
Bakso Pak Wardi Pusat Telogorejo,Dharmanadi S,4.0,Good and tasty meatball with reasonable price IDR 17.500 but the cleaniless of the place must be improved
Bakso Pak Wardi Pusat Telogorejo,Primazahra Agya Zaenal Mutaqin,5.0,Love the taste so much! And have a fast service
Bakso Pak Wardi Pusat Telogorejo,Wahyu Priyansah,4.0,"comfort, but the taste is different"
Bakso Pak Wardi Pusat Telogorejo,Martha Kurniawati,5.0,So tasty 😍 and affordable. Cash only
Bakso Pak Wardi Pusat Telogorejo,Fifi Noveria,4.0,"Delicious beef meatballs, moderate price."
Bakso Pak Wardi Pusat Telogorejo,Monita Sari,4.0,it's very delicious
Bakso Pak Wardi Pusat Telogorejo,Cantik Orchid,4.0,Yummy
Bakso Pak Wardi Pusat Telogorejo,wisnu chandra,5.0,Good
Bakso Pak Wardi Pusat Telogorejo,Jojo Kurniawan,5.0,Nice
Bakso Pak Wardi Pusat Telogorejo,Abhay Khan,4.0,Good meatball
Bakso Pak Wardi Pusat Telogorejo,dhanisya kirey,5.0,Fav for eating
Bakso Pak Wardi Pusat Telogorejo,heru whn,5.0,Wuenax rec
Bakso Pak Wardi Pusat Telogorejo,Eliza Beth,5.0,RECOMMENDED 👍👍👍👍👍
Bakso Pak Wardi Pusat Telogorejo,Arief Said,4.0,"(Translated by Google) The meatballs are delicious and chewy, the sauce is still clear and light, even though it's mixed with offal in the pot. Maybe it will be different if it comes at night, the gravy can be thicker and thicker. You can choose meatballs plus offal or plain. There are no drops / balungan. The white noodles use vermicelli, while the yellow ones use egg noodles. There's tofu pong as an addition and free pickled cucumber if it's still available... The place is a roadside tent which if it's full, it can get crowded and even queue up, even though there are two additional tables outside the tent... (Original) Baksonya enak dan kenyal, kuahnya tetep bening dan ringan, meski dicampur jeroan di dandangnya. Mungkin akan berbeda jika datangnya malam, kuah bisa lebih kental dan eneg. Bisa pilih bakso plus jeroan atau polos. Tidak ada tetelan /balungan. Mienya yang putih pake soun, sedang yang kuning mie telor. Ada tahu pong sebagai tambahan dan free acar timun jika masih ada... Tempatnya tenda pinggir jalan yang jika penuh, bisa sesak bahkan ngantri, meski ada dua meja tambahan di luar tenda..."
Bakso Pak Wardi Pusat Telogorejo,Regina FY,5.0,"(Translated by Google) Try this Baso at night, the location is next to the transmart near the intersection. Ask the father, it is open from 12.30 to 21.00, the price of the Baso is IDR 19,000 per serving. How does it feel? Yummy The bass is bouncy, supple, solid, not soft when you bite it. The gravy is hot too. The sambal is spicy Then earlier, we were making dinner so we beat the rice too. The rice is delicious too, fluffier, clean white. There are ready to swallow/offal too, just because it was finished, it's not there anymore. You can choose vermicelli or yellow noodles too. On the table there is a choice of fried tofu as well as snacks to eat with the baso. Overall it's delicious, if you go to Semarang again, this will be on the list of Must-Try Foods (Original) Nyobain Baso ini pas kulineran malem, lokasi di samping transmart deket simpang lima itu. Nanya si bapak nya buka dari jam 12.30 sampai jam 21.00, Harga Baso nya IDR 19,000 per porsi. Rasa nya gimana ? Enakkk Baso nya mantul, kenyel, padet, gak gembos gt digigit. Kuah nya juga panas. Sambel nya pedessss Trus tadi kita-kita kan buat makan malem jadi hajar nasi juga. Nasi nya enak juga, pulen, putih bersih. Ada sedia tetelan/jeroan juga, cuma krn tadi penghabisan, uda gak ada. Bisa pilih bihun atau mie kuning juga. Di meja ada pilihan tahu goreng juga buat cemal cemil makan sama si baso. Overall enak, klo ke Semarang lagi, ini bakal masuk list Makanan Wajib Coba"
Bakso Pak Wardi Pusat Telogorejo,tsatsabillah firdauss,5.0,(Translated by Google) The meatballs are delicious but I don't like the white noodles but it's good The price of 20k ordinary meatballs (Original) Baksonya enak tp kurang suka sama mie putihnya tp good si Harga 20k bakso biasa
Bakso Pak Wardi Pusat Telogorejo,Christanty K,3.0,"(Translated by Google) Order meatballs mixed offal with mixed noodles. For the taste of the meatballs, it's good, the elasticity is just right. The innards don't stink either. Only the sauce because of the innards so it feels heavy. After the taste after eating meatballs, the mouth feels fatty. The price is 20 thousand plus iced tea. The dining area is five times so there is not too much seating. (Original) Pesan bakso campur jerohan dengan mie campur. Untuk rasa baksonya enak, kekenyalannya pas. Jerohannya juga tidak bau. Hanya kuahnya karena kena jerohan jadi terasa berat. After taste abis makan bakso mulut terasa berlemak. Harga 20 ribu plus es teh tawar. Tempat makannya berupa kali lima sehingga tempat duduk tidak terlalu banyak."
Bakso Pak Wardi Pusat Telogorejo,Irma F. Ardi K.,4.0,"(Translated by Google) For meatball lovers complete with offal, you must stop by here. The price is still safe in the pocket, under twenty thousand rupiah. Incidentally I ordered not to use offal, afraid of being dizzy after eating: v I'm curious, but I've never asked whether Pak Wardi's Bakso is the same as Mawardi's Bakso or it's different. (Original) Bagi penikmat bakso lengkap dengan jeroan, wajib mampir kemari. Harga masih aman di kantong, di bawah dua puluh ribu rupiah. Kebetulan saya pesan tidak pakai jeroan, takut pusing kelar makan :v Saya penasaran, tapi belum pernah bertanya perihal Bakso Pak Wardi ini sama dengan Bakso Mawardi atau beda wkwkwk"
Bakso Pak Wardi Pusat Telogorejo,Rinno Wardana,4.0,"(Translated by Google) It's delicious, but it's less textured in my opinion, so there's less of a challenge. There are no dumplings, there are no drops. Try if there is a direct 5 star. (Original) Enak sih tapi kurang bertekstur menurut saya jadi kurang ada tantangannya. Pangsit nga ada, tetelannya nga ada. Coba kalau ada langsung bintang 5."
Bakso Pak Wardi Pusat Telogorejo,Ami Savitri,4.0,(Translated by Google) One of the most popular meatballs in Semarang. It is located before the IG Tegalrejo near Alfamart. Open 1 o'clock and immediately order a lot. I was chasing after 1 o'clock because it said the innards of iso like to run out in the afternoon. It's really great. It's just a shame there is no vinegar 🤭 (Original) Salah satu bakso yang sepertinya paling populer di Semarang. Letaknya sebelum IGD Tegalrejo dekat Alfamart. Buka jam 1 dan langsung banyak yang pesan. Aku sih ngejar makan jam 1 karena katanya jeroan iso suka kehabisan kalau sore. Memang mantap sih. Cuma sayang ngga ada cuka 🤭
Bakso Pak Wardi Pusat Telogorejo,Rifka Ichwani,4.0,"(Translated by Google) The meatballs are delicious, if you come here at noon it's still complete with the innards. The innards are also clean, there is no salary. Excellent (Original) Baksonya enak, kalo ke sini mending siang siang masih komplit dengan jeroannya. Jeroannya juga bersih tidak ada gajihnya. Mantap"
Bakso Pak Wardi Pusat Telogorejo,Ismunandar channel,5.0,"(Translated by Google) Thick Broth Meatballs, there is Jerohan, White Noodles, Yellow Noodles, delicious typical Semarang near Tlogorejo Hospital location before Transmart (Original) Bakso Kaldu Kental, ada Jerohan, Mie Putih, Mie Kuning, enak khas semarang dekat RS Tlogorejo lokasi sblm Transmart"
Bakso Pak Wardi Pusat Telogorejo,bagus prihatin,4.0,"(Translated by Google) Meatballs with gravy sauce, savory and satisfied, the innards are sliced ​​and iso can request and abundant, just a narrow place ... (Original) Bakso dengan kuah butek, gurih dan puas, tetelan jeroannya ada babat dan iso bisa request dan melimpah, cuman tempat nya aja yang sempit..."
Bakso Pak Wardi Pusat Telogorejo,Drajad Drajad,3.0,"(Translated by Google) This meatball is the center of Pak Wardi Semarang's meatballs. There are 4 other branches Tembalang, PRPP, Bangetayu n Sampangan. The hallmark of this meatball is jerohan iso n tripe. (Original) Bakso ini pusat dari bakso pak wardi semarang . Ada 4 cabang lainya Tembalang ,PRPP,Bangetayu n Sampangan . Ciri khas bakso ini adalah jerohan iso n babat."
Bakso Pak Wardi Pusat Telogorejo,Cucuk Puji Purwaningsih,4.0,"(Translated by Google) Meatballs are recommended for the Semarang area, but at 2pm the place is full, line up first (Original) Bakso rekomendasi utk daerah Semarang,Tp pas jam2 ttt tempat penuh,antre dulu"
Bakso Pak Wardi Pusat Telogorejo,BUTYA MEGA,5.0,"(Translated by Google) The pen is back again, it's good pollll!!! (Original) Pen balik lagi enak pollll re!!!"
Bakso Pak Wardi Pusat Telogorejo,Fareet M,5.0,"(Translated by Google) meatball 17,000 rice 3500 iced tea 3,000 crackers 1000 (Original) bakso 17.000 nasi 3.500 es teh 3.000 kerupuk 1.000"
Bakso Pak Wardi Pusat Telogorejo,Ratih Jati,4.0,(Translated by Google) 18/06/2018. Delicious 👍 Street meatballs are full of buyers. Not meatballs with tetelan but with tripe and beef intestine. White rice is available. Price 17rb/portion. (Original) 18/06/2018. Enak 👍 Bakso kaki lima ramai pembeli. Bukan bakso dengan tetelan tapi dengan babat dan usus sapi. Tersedia nasi putih. Harga 17rb/porsi.
Bakso Pak Wardi Pusat Telogorejo,Hermawan Purnomo,5.0,"(Translated by Google) The most delicious meatballs in Semarang, subscriptions have been more than 10 years, the center is only a roadside tent stall, but the branches are actually in the shop ... legend, delicious, the choice can use tripe, iso, or beef (Original) Bakso paling enak di semarang, langganan sudah lebih dari 10 tahun, yg pusat hanya berupa warung tenda pinggir jalan , tapi cabangnya justru di ruko... legend, enak, pilihan bisa pake babat, iso, atau daging sapi"
Bakso Pak Wardi Pusat Telogorejo,Christian Handojo,5.0,(Translated by Google) The meatballs are delicious and the location is quite strategic (Original) Bakso nya enak dan lokasi nya cukup strategis
Bakso Pak Wardi Pusat Telogorejo,Lala Chan4,5.0,"(Translated by Google) Just tried it, like the taste of the broth, the meatballs are soft and dimix with the viscera added solid. Recommended (Original) Baru cobain, suka dengan rasa kuahnya, baso nya enak empuk dimix sama jeroan tambah mantap. Recomended"
Bakso Pak Wardi Pusat Telogorejo,B b,1.0,"(Translated by Google) I ordered via an online motorcycle taxi application, I've never been to the place directly. Regarding taste, it's taste, but for me personally, it's not really kicking (Original) Saya pesan lewat aplikasi ojek online, belum pernah ke tempatnya langsung. Terkait rasa memang selera, tapi buat saya pribadi rasa kurang nendang banget"
Bakso Pak Wardi Pusat Telogorejo,dewi agustian,5.0,"(Translated by Google) A proportion of 18 thousand When I bought it, the innards had run out It feels good (Original) Seporsinya 18rb Pas beli kesini jeroan nya udah habis Rasanya enak"
Bakso Pak Wardi Pusat Telogorejo,akbar anugrah,5.0,(Translated by Google) Street meatball stall. Five star taste.. (Original) Warung bakso kaki lima. Rasa bintang lima..
Bakso Pak Wardi Pusat Telogorejo,BinTang BiRu,5.0,"(Translated by Google) Favorid meatballs in Semarang, employees and owners are friendly "" (Original) Bakso favorid di semarang,karyawan dan pemilinya ramah"""
Bakso Pak Wardi Pusat Telogorejo,Vanda Meitasari,3.0,"(Translated by Google) The meatballs are delicious, the price is 18 thousand a portion now. Here the uncomfortable place is narrow and hot if you eat here during the day (Original) Baksonya enak harga 18rb seporsi sekarang. Di sini yang ndak nyaman tempatnya sempit dan panas kalau siang2 makan di sini"
Bakso Pak Wardi Pusat Telogorejo,Yulia Sani Indriati,5.0,"(Translated by Google) It's great, now the price has increased to 19 thousand, unfortunately the place is not spacious enough to come on Sundays it's very busy (Original) Enaak, sekarang harga sudah naik jadi 19rb, sayangnya tempatnya kurang luaas datang pas hari minggu rame sekali"
Bakso Pak Wardi Pusat Telogorejo,Gita Samodra,2.0,"(Translated by Google) Meatballs taste ordinary, the place is very dirty, tissues are scattered below, even though there are a lot of employees, when it's quiet, why don't they clean the bottom, employees are also dirty. (Original) Bakso rasanya biasa, tempat kotor sekali, tisu bertebaran dibawah,padahal karyawan banyak, kalo pas sepi kok gak dibersihin bawahnya, karyawan jg pada jorok."
Bakso Pak Wardi Pusat Telogorejo,hai sept!,5.0,"(Translated by Google) The first time I tried it, I thought I would use the other bakso, it turned out to be really delicious and the sauce was fresh, even though the side of the road was just tepid, wuuu (Original) Pertama kali cobaa , aku kira bakal biasaa kek bakso2 lainnya , ternyata enak banget dan segerr kuahnyaa , walaupun pinggir jalan tp tep aja ramee wuuu"
Bakso Pak Wardi Pusat Telogorejo,Handrini Ardiyanti,5.0,"(Translated by Google) It's great!! Always stop by here when in Semarang. If you want to get iso tripe, don't go past 1 pm or a maximum of 2 pm. Worried about running out of iso tripe. The fried tofu is okay too. The meatballs are delicious, my son no. 3 who doesn't like meatballs also likes it. Not far from Tlogorejo Hospital Transmart (Original) Uenaak banget!! Selalu mampir sini kalau di Semarang. Jika mau kebagian iso babat jangan lewat jam 1 siang atau maksimal jam 2 siang. Khawatirnya kehabisan iso babatnya. Tahu gorengnya oke juga. Baksonya enak, anak saya no.3 yang ga doyan bakso juga doyan. Ga jauh dari transmart RS Tlogorejo"
Bakso Pak Wardi Pusat Telogorejo,Putri Santoso,4.0,"(Translated by Google) Bakso Pak Wardi opens at 1 pm, the location is next to the lottery electronics shop. You can choose complete with innards or tetelan, or if you don't like the two, you can also empty it. The price is 18rb. For friends eating meatballs here there are fried tofu, and various kinds of crackers. The gravy is fresh, the meatballs are soft and quite a lot, It's really a fresh choice during the day to night (Original) Bakso pak wardi buka jam 1 siang , Lokasinya di sebelah toko elektronik seroja. Bisa pilih komplit dengan jeroan maupun tetelan, atau kalo ga suka kedua nya kosong an juga bisa. Harga nya 18rb. Buat teman makan bakso di sini ada tahu goreng, dan berbagai macam kerupuk. Kuah nya segar, bakso nya empuk dan cukup banyak, Boleh banget jadi pilihan yang segar di siang hari sampe malam"
Bakso Pak Wardi Pusat Telogorejo,a. anugrahni,4.0,"(Translated by Google) The meatball subscription tastes good with a fresh gravy. Most like to request using tetelan + tofu. The standard portion price is not too expensive. If you come here at peak hours, you have to be patient in line to get a seat. But how come the masons there are helping to find an empty seat. Service is fast and ok. (Original) Bakso langganan rasanya enak dengan kuah yang segar. Paling suka request pakai tetelan + tahu. Harga seporsinya standar nggak terlalu mahal. Kalau ke sini pas jam ramai, harus sabar antre dapat tempat duduk. Tapi dibantu kok sama mas-mas di sana untuk cari kursi kosong. Pelayanan cepat dan ok."
Bakso Pak Wardi Pusat Telogorejo,fransiska29,4.0,"(Translated by Google) champion!! the place is just not comfortable, especially if it's hot during the day queuing (Original) juara!! tempatnya aja krg nyaman apalagi kalo siang2 panas ngantri"
Bakso Pak Wardi Pusat Telogorejo,andre santoso,4.0,"(Translated by Google) One of the most famous beef meatballs in Semarang. The location is on the side of the seroja road before the Telogorejo Hospital. The meatballs here are delicious, the meat tastes good and the gravy is solid. There are also offal and meat options. The service is fast, the cleanliness of the street stalls is standard, the price is quite affordable. (Original) Salah satu bakso sapi yang cukup terkenal di Semarang. Lokasinya ada di pinggir jalan seroja sebelum RS Telogorejo. Baksonya disini enak, dagingnya terasa dan kuahnya mantap. Ada juga pilihan jerohan dan daging. Pelayanannya cepat, kebersihan standard warung kaki lima, harganya cukup terjangkau."
Bakso Pak Wardi Pusat Telogorejo,Ilham restu Kartiko,5.0,"(Translated by Google) Highly recommended because of the delicious taste of the meatballs and offal, right to eat when it rains (Original) Sangat recommended dikarenakan rasa baso dan daging jeroannya yang lezat, pas disantap saat hujan"
Bakso Pak Wardi Pusat Telogorejo,Hana Novita,5.0,"(Translated by Google) The taste is good, the meatball gravy is thick but it doesn't make you feel nauseous. The stuffing of the innards is not stingy (Original) Rasa enak, kuah baksonya kental tapi tidak bikin eneg. Isian jeroan nya tidak pelit"
Bakso Pak Wardi Pusat Telogorejo,Dee Dee,5.0,"(Translated by Google) Savory & chewy beef meatballs that fit perfectly plus delicious tripe, if you like to use rice, it's also available. Open from 13.00 to 21.00 (but if it runs out then you can close immediately) (Original) Bakso sapi yg gurih & kenyal yg pas mantap ditambah babat yg maknyus, kalau yg suka pakai nasi juga tersedia. Buka mulai jam 13.00 s.d 21.00 (tapi kalau sudah habis maka bisa segera tutup)"
